日期	区县	诊断	来源口径	计数
2022-05-14	杨浦	确诊	转诊	11
2022-05-14	杨浦	无症状	闭环	303
2022-05-14	杨浦	无症状	社会面	0
2022-05-14	宝山	确诊	闭环	8
2022-05-14	宝山	确诊	社会面	0
2022-05-14	宝山	确诊	转诊	11
2022-05-14	宝山	无症状	闭环	98
2022-05-14	宝山	无症状	社会面	0
2022-05-14	闵行	确诊	闭环	2
2022-05-14	闵行	确诊	社会面	0
2022-05-14	闵行	确诊	转诊	4
2022-05-14	闵行	无症状	闭环	75
2022-05-14	闵行	无症状	社会面	0
2022-05-14	嘉定	确诊	闭环	2
2022-05-14	嘉定	确诊	社会面	0
2022-05-14	嘉定	确诊	转诊	50
2022-05-14	嘉定	无症状	闭环	32
2022-05-14	嘉定	无症状	社会面	0
2022-05-14	金山	确诊	闭环	0
2022-05-14	金山	确诊	社会面	0
2022-05-14	金山	确诊	转诊	0
2022-05-14	金山	无症状	闭环	16
2022-05-14	金山	无症状	社会面	0
2022-05-14	松江	确诊	闭环	0
2022-05-14	松江	确诊	社会面	0
2022-05-14	松江	确诊	转诊	0
2022-05-14	松江	无症状	闭环	6
2022-05-14	松江	无症状	社会面	0
2022-05-14	青浦	确诊	闭环	0
2022-05-14	青浦	确诊	社会面	0
2022-05-14	青浦	确诊	转诊	2
2022-05-14	青浦	无症状	闭环	26
2022-05-14	青浦	无症状	社会面	0
2022-05-14	奉贤	确诊	闭环	0
2022-05-14	奉贤	确诊	社会面	0
2022-05-14	奉贤	确诊	转诊	2
2022-05-14	奉贤	无症状	闭环	0
2022-05-14	奉贤	无症状	社会面	0
2022-05-14	崇明	确诊	闭环	0
2022-05-14	崇明	确诊	社会面	0
2022-05-14	崇明	确诊	转诊	0
2022-05-14	崇明	无症状	闭环	1
2022-05-14	崇明	无症状	社会面	0
2022-05-15	浦东	确诊	闭环	0
2022-05-15	浦东	确诊	社会面	0
2022-05-15	浦东	确诊	转诊	3
2022-05-15	浦东	无症状	闭环	95
2022-05-15	浦东	无症状	社会面	0
2022-05-15	黄浦	确诊	闭环	1
2022-05-15	黄浦	确诊	社会面	0
2022-05-15	黄浦	确诊	转诊	9
2022-05-15	黄浦	无症状	闭环	83
2022-05-15	黄浦	无症状	社会面	0
2022-05-15	静安	确诊	闭环	8
2022-05-15	静安	确诊	社会面	0
2022-05-15	静安	确诊	转诊	2
2022-05-15	静安	无症状	闭环	69
2022-05-15	静安	无症状	社会面	0
2022-05-15	徐汇	确诊	闭环	1
2022-05-15	徐汇	确诊	社会面	0
2022-05-15	徐汇	确诊	转诊	3
2022-05-15	徐汇	无症状	闭环	59
2022-05-15	徐汇	无症状	社会面	0
2022-05-15	长宁	确诊	闭环	0
2022-05-15	长宁	确诊	社会面	0
2022-05-15	长宁	确诊	转诊	0
2022-05-15	长宁	无症状	闭环	15
2022-05-15	长宁	无症状	社会面	0
2022-05-15	普陀	确诊	闭环	0
2022-05-15	普陀	确诊	社会面	0
2022-05-15	普陀	确诊	转诊	2
2022-05-15	普陀	无症状	闭环	6
2022-05-15	普陀	无症状	社会面	0
2022-05-15	虹口	确诊	闭环	12
2022-05-15	虹口	确诊	社会面	0
2022-05-15	虹口	确诊	转诊	0
2022-05-15	虹口	无症状	闭环	57
2022-05-15	虹口	无症状	社会面	0
2022-05-15	杨浦	确诊	闭环	1
2022-05-15	杨浦	确诊	社会面	0
2022-05-15	杨浦	确诊	转诊	9
2022-05-15	杨浦	无症状	闭环	321
2022-05-15	杨浦	无症状	社会面	0
2022-05-15	宝山	确诊	闭环	2
2022-05-15	宝山	确诊	社会面	0
2022-05-15	宝山	确诊	转诊	3
2022-05-15	宝山	无症状	闭环	78
2022-05-15	宝山	无症状	社会面	0
2022-05-15	闵行	确诊	闭环	0
2022-05-15	闵行	确诊	社会面	0
2022-05-15	闵行	确诊	转诊	0
2022-05-15	闵行	无症状	闭环	35
2022-05-15	闵行	无症状	社会面	0
2022-05-15	嘉定	确诊	闭环	2
2022-05-15	嘉定	确诊	社会面	0
2022-05-15	嘉定	确诊	转诊	8
2022-05-15	嘉定	无症状	闭环	25
2022-05-15	嘉定	无症状	社会面	0
2022-05-15	金山	确诊	闭环	0
2022-05-15	金山	确诊	社会面	0
2022-05-15	金山	确诊	转诊	1
2022-05-15	金山	无症状	闭环	3
2022-05-15	金山	无症状	社会面	0
2022-05-15	松江	确诊	闭环	0
2022-05-15	松江	确诊	社会面	0
2022-05-15	松江	确诊	转诊	1
2022-05-15	松江	无症状	闭环	13
2022-05-15	松江	无症状	社会面	0
2022-05-15	青浦	确诊	闭环	0
2022-05-15	青浦	确诊	社会面	0
2022-05-15	青浦	确诊	转诊	1
2022-05-15	青浦	无症状	闭环	9
2022-05-15	青浦	无症状	社会面	0
2022-05-15	奉贤	确诊	闭环	0
2022-05-15	奉贤	确诊	社会面	0
2022-05-15	奉贤	确诊	转诊	0
2022-05-15	奉贤	无症状	闭环	1
2022-05-15	奉贤	无症状	社会面	0
2022-05-15	崇明	确诊	闭环	0
2022-05-15	崇明	确诊	社会面	0
2022-05-15	崇明	确诊	转诊	0
2022-05-15	崇明	无症状	闭环	0
2022-05-15	崇明	无症状	社会面	0
2022-05-16	浦东	确诊	闭环	2
2022-05-16	浦东	确诊	社会面	0
2022-05-16	浦东	确诊	转诊	1
2022-05-16	浦东	无症状	闭环	86
2022-05-16	浦东	无症状	社会面	0
2022-05-16	黄浦	确诊	闭环	1
2022-05-16	黄浦	确诊	社会面	0
2022-05-16	黄浦	确诊	转诊	9
2022-05-16	黄浦	无症状	闭环	79
2022-05-16	黄浦	无症状	社会面	0
2022-05-16	静安	确诊	闭环	5
2022-05-16	静安	确诊	社会面	0
2022-05-16	静安	确诊	转诊	9
2022-05-16	静安	无症状	闭环	48
2022-05-16	静安	无症状	社会面	0
2022-05-16	徐汇	确诊	闭环	0
2022-05-16	徐汇	确诊	社会面	0
2022-05-16	徐汇	确诊	转诊	0
2022-05-16	徐汇	无症状	闭环	52
2022-05-16	徐汇	无症状	社会面	0
2022-05-16	长宁	确诊	闭环	0
2022-05-16	长宁	确诊	社会面	0
2022-05-16	长宁	确诊	转诊	0
2022-05-16	长宁	无症状	闭环	24
2022-05-16	长宁	无症状	社会面	0
2022-05-16	普陀	确诊	闭环	0
2022-05-16	普陀	确诊	社会面	0
2022-05-16	普陀	确诊	转诊	2
2022-05-16	普陀	无症状	闭环	8
2022-05-16	普陀	无症状	社会面	0
2022-05-16	虹口	确诊	闭环	2
2022-05-16	虹口	确诊	社会面	0
2022-05-16	虹口	确诊	转诊	0
2022-05-16	虹口	无症状	闭环	47
2022-05-16	虹口	无症状	社会面	0
2022-05-16	杨浦	确诊	闭环	13
2022-05-16	杨浦	确诊	社会面	0
2022-05-16	杨浦	确诊	转诊	4
2022-05-16	杨浦	无症状	闭环	240
2022-05-16	杨浦	无症状	社会面	0
2022-05-16	宝山	确诊	闭环	5
2022-05-16	宝山	确诊	社会面	0
2022-05-16	宝山	确诊	转诊	2
2022-05-16	宝山	无症状	闭环	71
2022-05-16	宝山	无症状	社会面	0
2022-05-16	闵行	确诊	闭环	1
2022-05-16	闵行	确诊	社会面	0
2022-05-16	闵行	确诊	转诊	8
2022-05-16	闵行	无症状	闭环	39
2022-05-16	闵行	无症状	社会面	0
2022-05-16	嘉定	确诊	闭环	0
2022-05-16	嘉定	确诊	社会面	0
2022-05-16	嘉定	确诊	转诊	9
2022-05-16	嘉定	无症状	闭环	18
2022-05-16	嘉定	无症状	社会面	0
2022-05-16	金山	确诊	闭环	0
2022-05-16	金山	确诊	社会面	0
2022-05-16	金山	确诊	转诊	1
2022-05-16	金山	无症状	闭环	5
2022-05-16	金山	无症状	社会面	0
2022-05-16	松江	确诊	闭环	1
2022-05-16	松江	确诊	社会面	0
2022-05-16	松江	确诊	转诊	1
2022-05-16	松江	无症状	闭环	9
2022-05-16	松江	无症状	社会面	0
2022-05-16	青浦	确诊	闭环	1
2022-05-16	青浦	确诊	社会面	0
2022-05-16	青浦	确诊	转诊	0
2022-05-16	青浦	无症状	闭环	19
2022-05-16	青浦	无症状	社会面	0
2022-05-16	奉贤	确诊	闭环	0
2022-05-16	奉贤	确诊	社会面	0
2022-05-16	奉贤	确诊	转诊	0
2022-05-16	奉贤	无症状	闭环	1
2022-05-16	奉贤	无症状	社会面	0
2022-05-16	崇明	确诊	闭环	0
2022-05-16	崇明	确诊	社会面	0
2022-05-16	崇明	确诊	转诊	0
2022-05-16	崇明	无症状	闭环	0
2022-05-16	崇明	无症状	社会面	0
2022-05-17	浦东	确诊	闭环	8
2022-05-17	浦东	确诊	社会面	0
2022-05-17	浦东	确诊	转诊	3
2022-05-17	浦东	无症状	闭环	72
2022-05-17	浦东	无症状	社会面	0
2022-05-17	黄浦	确诊	闭环	1
2022-05-17	黄浦	确诊	社会面	0
2022-05-17	黄浦	确诊	转诊	5
2022-05-17	黄浦	无症状	闭环	77
2022-05-17	黄浦	无症状	社会面	0
2022-05-17	静安	确诊	闭环	1
2022-05-17	静安	确诊	社会面	0
2022-05-17	静安	确诊	转诊	14
2022-05-17	静安	无症状	闭环	88
2022-05-17	静安	无症状	社会面	0
2022-05-17	徐汇	确诊	闭环	0
2022-05-17	徐汇	确诊	社会面	0
2022-05-17	徐汇	确诊	转诊	4
2022-05-17	徐汇	无症状	闭环	47
2022-05-17	徐汇	无症状	社会面	0
2022-05-17	长宁	确诊	闭环	0
2022-05-17	长宁	确诊	社会面	0
2022-05-17	长宁	确诊	转诊	2
2022-05-17	长宁	无症状	闭环	16
2022-05-17	长宁	无症状	社会面	0
2022-05-17	普陀	确诊	闭环	0
2022-05-17	普陀	确诊	社会面	0
2022-05-17	普陀	确诊	转诊	0
2022-05-17	普陀	无症状	闭环	12
2022-05-17	普陀	无症状	社会面	0
2022-05-17	虹口	确诊	闭环	5
2022-05-17	虹口	确诊	社会面	0
2022-05-17	虹口	确诊	转诊	1
2022-05-17	虹口	无症状	闭环	53
2022-05-17	虹口	无症状	社会面	0
2022-05-17	杨浦	确诊	闭环	11
2022-05-17	杨浦	确诊	社会面	0
2022-05-17	杨浦	确诊	转诊	14
2022-05-17	杨浦	无症状	闭环	221
2022-05-17	杨浦	无症状	社会面	0
2022-05-17	宝山	确诊	闭环	7
2022-05-17	宝山	确诊	社会面	0
2022-05-17	宝山	确诊	转诊	2
2022-05-17	宝山	无症状	闭环	64
2022-05-17	宝山	无症状	社会面	0
2022-05-17	闵行	确诊	闭环	1
2022-05-17	闵行	确诊	社会面	0
2022-05-17	闵行	确诊	转诊	1
2022-05-17	闵行	无症状	闭环	57
2022-05-17	闵行	无症状	社会面	0
2022-05-17	嘉定	确诊	闭环	1
2022-05-17	嘉定	确诊	社会面	0
2022-05-17	嘉定	确诊	转诊	8
2022-05-17	嘉定	无症状	闭环	18
2022-05-17	嘉定	无症状	社会面	0
2022-05-17	金山	确诊	闭环	0
2022-05-17	金山	确诊	社会面	0
2022-05-17	金山	确诊	转诊	0
2022-05-17	金山	无症状	闭环	8
2022-05-17	金山	无症状	社会面	0
2022-05-17	松江	确诊	闭环	5
2022-05-17	松江	确诊	社会面	0
2022-05-17	松江	确诊	转诊	2
2022-05-17	松江	无症状	闭环	12
2022-05-17	松江	无症状	社会面	0
2022-05-17	青浦	确诊	闭环	0
2022-05-17	青浦	确诊	社会面	0
2022-05-17	青浦	确诊	转诊	0
2022-05-17	青浦	无症状	闭环	14
2022-05-17	青浦	无症状	社会面	0
2022-05-17	奉贤	确诊	闭环	0
2022-05-17	奉贤	确诊	社会面	0
2022-05-17	奉贤	确诊	转诊	0
2022-05-17	奉贤	无症状	闭环	0
2022-05-17	奉贤	无症状	社会面	0
2022-05-17	崇明	确诊	闭环	0
2022-05-17	崇明	确诊	社会面	0
2022-05-17	崇明	确诊	转诊	0
2022-05-17	崇明	无症状	闭环	0
2022-05-17	崇明	无症状	社会面	0
2022-05-18	浦东	确诊	闭环	13
2022-05-18	浦东	确诊	社会面	0
2022-05-18	浦东	确诊	转诊	0
2022-05-18	浦东	无症状	闭环	62
2022-05-18	浦东	无症状	社会面	0
2022-05-18	黄浦	确诊	闭环	0
2022-05-18	黄浦	确诊	社会面	0
2022-05-18	黄浦	确诊	转诊	9
2022-05-18	黄浦	无症状	闭环	66
2022-05-18	黄浦	无症状	社会面	0
2022-05-18	静安	确诊	闭环	1
2022-05-18	静安	确诊	社会面	0
2022-05-18	静安	确诊	转诊	12
2022-05-18	静安	无症状	闭环	56
2022-05-18	静安	无症状	社会面	0
2022-05-18	徐汇	确诊	闭环	1
2022-05-18	徐汇	确诊	社会面	0
2022-05-18	徐汇	确诊	转诊	3
2022-05-18	徐汇	无症状	闭环	40
2022-05-18	徐汇	无症状	社会面	0
2022-05-18	长宁	确诊	闭环	0
2022-05-18	长宁	确诊	社会面	0
2022-05-18	长宁	确诊	转诊	2
2022-05-18	长宁	无症状	闭环	17
2022-05-18	长宁	无症状	社会面	0
2022-05-18	普陀	确诊	闭环	2
2022-05-18	普陀	确诊	社会面	0
2022-05-18	普陀	确诊	转诊	0
2022-05-18	普陀	无症状	闭环	11
2022-05-18	普陀	无症状	社会面	0
2022-05-18	虹口	确诊	闭环	6
2022-05-18	虹口	确诊	社会面	0
2022-05-18	虹口	确诊	转诊	1
2022-05-18	虹口	无症状	闭环	67
2022-05-18	虹口	无症状	社会面	0
2022-05-18	杨浦	确诊	闭环	7
2022-05-18	杨浦	确诊	社会面	0
2022-05-18	杨浦	确诊	转诊	11
2022-05-18	杨浦	无症状	闭环	190
2022-05-18	杨浦	无症状	社会面	0
2022-05-18	宝山	确诊	闭环	2
2022-05-18	宝山	确诊	社会面	0
2022-05-18	宝山	确诊	转诊	0
2022-05-18	宝山	无症状	闭环	43
2022-05-18	宝山	无症状	社会面	0
2022-05-18	闵行	确诊	闭环	0
2022-05-18	闵行	确诊	社会面	0
2022-05-18	闵行	确诊	转诊	0
2022-05-18	闵行	无症状	闭环	52
2022-05-18	闵行	无症状	社会面	0
2022-05-18	嘉定	确诊	闭环	0
2022-05-18	嘉定	确诊	社会面	0
2022-05-18	嘉定	确诊	转诊	10
2022-05-18	嘉定	无症状	闭环	8
2022-05-18	嘉定	无症状	社会面	0
2022-05-18	金山	确诊	闭环	0
2022-05-18	金山	确诊	社会面	0
2022-05-18	金山	确诊	转诊	0
2022-05-18	金山	无症状	闭环	9
2022-05-18	金山	无症状	社会面	0
2022-05-18	松江	确诊	闭环	2
2022-05-18	松江	确诊	社会面	0
2022-05-18	松江	确诊	转诊	0
2022-05-18	松江	无症状	闭环	13
2022-05-18	松江	无症状	社会面	0
2022-05-18	青浦	确诊	闭环	0
2022-05-18	青浦	确诊	社会面	0
2022-05-18	青浦	确诊	转诊	0
2022-05-18	青浦	无症状	闭环	3
2022-05-18	青浦	无症状	社会面	0
2022-05-18	奉贤	确诊	闭环	0
2022-05-18	奉贤	确诊	社会面	0
2022-05-18	奉贤	确诊	转诊	0
2022-05-18	奉贤	无症状	闭环	0
2022-05-18	奉贤	无症状	社会面	0
2022-05-18	崇明	确诊	闭环	0
2022-05-18	崇明	确诊	社会面	0
2022-05-18	崇明	确诊	转诊	0
2022-05-18	崇明	无症状	闭环	0
2022-05-18	崇明	无症状	社会面	0
2022-05-19	浦东	确诊	闭环	10
2022-05-19	浦东	确诊	社会面	0
2022-05-19	浦东	确诊	转诊	3
2022-05-19	浦东	无症状	闭环	69
2022-05-19	浦东	无症状	社会面	0
2022-05-19	黄浦	确诊	闭环	0
2022-05-19	黄浦	确诊	社会面	0
2022-05-19	黄浦	确诊	转诊	13
2022-05-19	黄浦	无症状	闭环	53
2022-05-19	黄浦	无症状	社会面	0
2022-05-19	静安	确诊	闭环	0
2022-05-19	静安	确诊	社会面	0
2022-05-19	静安	确诊	转诊	9
2022-05-19	静安	无症状	闭环	142
2022-05-19	静安	无症状	社会面	0
2022-05-19	徐汇	确诊	闭环	0
2022-05-19	徐汇	确诊	社会面	0
2022-05-19	徐汇	确诊	转诊	0
2022-05-19	徐汇	无症状	闭环	37
2022-05-19	徐汇	无症状	社会面	0
2022-05-19	长宁	确诊	闭环	0
2022-05-19	长宁	确诊	社会面	0
2022-05-19	长宁	确诊	转诊	0
2022-05-19	长宁	无症状	闭环	27
2022-05-19	长宁	无症状	社会面	0
2022-05-19	普陀	确诊	闭环	0
2022-05-19	普陀	确诊	社会面	0
2022-05-19	普陀	确诊	转诊	0
2022-05-19	普陀	无症状	闭环	20
2022-05-19	普陀	无症状	社会面	0
2022-05-19	虹口	确诊	闭环	0
2022-05-19	虹口	确诊	社会面	0
2022-05-19	虹口	确诊	转诊	1
2022-05-19	虹口	无症状	闭环	120
2022-05-19	虹口	无症状	社会面	0
2022-05-19	杨浦	确诊	闭环	4
2022-05-19	杨浦	确诊	社会面	0
2022-05-19	杨浦	确诊	转诊	28
2022-05-19	杨浦	无症状	闭环	203
2022-05-19	杨浦	无症状	社会面	0
2022-05-19	宝山	确诊	闭环	2
2022-05-19	宝山	确诊	社会面	0
2022-05-19	宝山	确诊	转诊	9
2022-05-19	宝山	无症状	闭环	38
2022-05-19	宝山	无症状	社会面	0
2022-05-19	闵行	确诊	闭环	0
2022-05-19	闵行	确诊	社会面	0
2022-05-19	闵行	确诊	转诊	1
2022-05-19	闵行	无症状	闭环	32
2022-05-19	闵行	无症状	社会面	0
2022-05-19	嘉定	确诊	闭环	0
2022-05-19	嘉定	确诊	社会面	0
2022-05-19	嘉定	确诊	转诊	4
2022-05-19	嘉定	无症状	闭环	2
2022-05-19	嘉定	无症状	社会面	0
2022-05-19	金山	确诊	闭环	0
2022-05-19	金山	确诊	社会面	0
2022-05-19	金山	确诊	转诊	0
2022-05-19	金山	无症状	闭环	1
2022-05-19	金山	无症状	社会面	0
2022-05-19	松江	确诊	闭环	1
2022-05-19	松江	确诊	社会面	0
2022-05-19	松江	确诊	转诊	0
2022-05-19	松江	无症状	闭环	9
2022-05-19	松江	无症状	社会面	0
2022-05-19	青浦	确诊	闭环	0
2022-05-19	青浦	确诊	社会面	0
2022-05-19	青浦	确诊	转诊	0
2022-05-19	青浦	无症状	闭环	14
2022-05-19	青浦	无症状	社会面	0
2022-05-19	奉贤	确诊	闭环	0
2022-05-19	奉贤	确诊	社会面	0
2022-05-19	奉贤	确诊	转诊	0
2022-05-19	奉贤	无症状	闭环	0
2022-05-19	奉贤	无症状	社会面	0
2022-05-19	崇明	确诊	闭环	0
2022-05-19	崇明	确诊	社会面	0
2022-05-19	崇明	确诊	转诊	3
2022-05-19	崇明	无症状	闭环	0
2022-05-19	崇明	无症状	社会面	0
